student_id,career,period,year,partial_1,partial_2,partial_3,partial_4,total,exam_type,percentage
stu_e66346d95f10d71051f34717a2d72089,,P,2020,20.0,10.0,10.0,0.0,40.0,DMU,26.66666666666667
stu_2be676edd924bccb05223ada82e3087f,Ingeniería Mecatrónica,P,2020,40.0,20.0,20.0,20.0,100.0,DMU,66.66666666666666
stu_bd7e83a96cc9de5440f4dfdc0b04f358,Física,P,2020,40.0,20.0,10.0,10.0,80.0,DMU,53.33333333333334
stu_1407c8b3661e60119a2d205ad94ff7d3,,P,2020,30.0,30.0,10.0,30.0,100.0,DMU,66.66666666666666
stu_b8e49ed4ebd4a0734071584bc334f834,Administración de Negocios Internacionales,P,2020,10.0,20.0,10.0,10.0,50.0,DMU,33.33333333333333
stu_c76e630afb72cf9526789ee60d278c4f,Ingeniería Industrial,P,2020,30.0,20.0,10.0,20.0,80.0,DMU,53.33333333333334
stu_29f875b422467ed098a81adf289e0896,,P,2020,10.0,20.0,20.0,20.0,70.0,DMU,46.66666666666666
stu_f7ddafea8a4c97836824afbc13f57979,Ingeniería Química,P,2020,10.0,20.0,10.0,0.0,40.0,DMU,26.66666666666667
stu_38014e2bfffc1301e9b2227c05554e07,,P,2020,20.0,10.0,30.0,10.0,70.0,DMU,46.66666666666666
stu_651a6fdda9a3f7d19cdef8c13fdbce52,,P,2020,10.0,30.0,10.0,20.0,70.0,DMU,46.66666666666666
stu_0aa24c3a984980fec24ac31a46828027,Administración de Negocios Internacionales,P,2020,30.0,20.0,40.0,10.0,100.0,DMU,66.66666666666666
stu_20e154e0fe01eb7fdadb27dc708c2e5a,Ingeniería Química,P,2020,30.0,40.0,20.0,10.0,100.0,DMU,66.66666666666666
stu_0a225dbf95e218f8340f9fde547872e3,Nanotecnología e Ingeniería Molecular,P,2020,40.0,10.0,20.0,30.0,100.0,DMU,66.66666666666666
stu_ed6d0a4e73bddcaa8c3bb62f70eb8cfb,Nanotecnología e Ingeniería Molecular,P,2020,10.0,30.0,20.0,20.0,80.0,DMU,53.33333333333334
stu_b9ca96dfe0d157d179a3fb4536a67367,,P,2020,40.0,20.0,30.0,20.0,110.0,DMU,73.33333333333333
stu_bc36ba4bd5d5d0d8852ed038e2d50448,Estrategias Financieras y Contaduría Pública,P,2020,40.0,20.0,30.0,20.0,110.0,DMU,73.33333333333333
stu_7429d98e6fdbaaf5919de47fdf3559a8,Nanotecnología e Ingeniería Molecular,P,2020,30.0,40.0,10.0,10.0,90.0,DMU,60.0
stu_88206a4cc82e0aef1810bb3d9d9c8a96,,P,2020,20.0,20.0,20.0,30.0,90.0,DMU,60.0
stu_60e6348efe6741acbe5de47f66f88dda,Ingeniería Ambiental,P,2020,30.0,20.0,10.0,10.0,70.0,DMU,46.66666666666666
stu_c4fed963d2bc326678b02cc878a287f9,Ingeniería en Sistemas Computacionales,P,2020,20.0,10.0,0.0,20.0,50.0,DMU,33.33333333333333
stu_2c96002d2a8b8f669e07a254c5ed38ab,Banca e Inversiones,P,2020,30.0,20.0,10.0,10.0,70.0,DMU,46.66666666666666
stu_259f085a5ddb5fc890ab51c88c51315e,Ingeniería Química,P,2020,20.0,10.0,30.0,30.0,90.0,DMU,60.0
stu_157fd2cd4d749ba8065cb43160375610,Nanotecnología e Ingeniería Molecular,P,2020,10.0,10.0,20.0,0.0,40.0,DMU,26.66666666666667
stu_ac0f3cccaafef8f388f810b09245ecc4,,P,2020,20.0,40.0,20.0,10.0,90.0,DMU,60.0
stu_14287d32ecb7a56a8e2100afa6a9d3a0,,P,2020,10.0,20.0,20.0,10.0,60.0,DMU,40.0
stu_4bf1c6ca5f6f618a8c09e209c6dde78b,Ingeniería Biomédica,P,2020,10.0,40.0,30.0,10.0,90.0,DMU,60.0
stu_9a8939b3c65e64b9f0a2d2404bafdcb6,Ingeniería Industrial,P,2020,30.0,10.0,10.0,10.0,60.0,DMU,40.0
